Timestamp,Ruta,ROI (%),Capital Final,Paso 1,Paso 2,Paso 3
2025-12-23 08:22:18,USDT->ARS->SOL->USDT,0.0247,20.004938,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.53
2025-12-23 08:22:20,USDT->ARS->SOL->USDT,0.0247,20.004938,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.53
2025-12-23 08:22:22,USDT->ARS->SOL->USDT,0.0247,20.004938,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.53
2025-12-23 08:22:24,USDT->ARS->SOL->USDT,0.0247,20.004938,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.53
2025-12-23 08:22:26,USDT->ARS->SOL->USDT,0.0167,20.003332,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.52
2025-12-23 08:22:28,USDT->ARS->SOL->USDT,0.0167,20.003332,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.52
2025-12-23 08:22:30,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:22:32,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:22:34,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:22:36,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:22:38,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:22:40,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:22:42,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:23:02,USDT->ARS->SOL->USDT,0.0167,20.003332,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.52
2025-12-23 08:23:04,USDT->ARS->SOL->USDT,0.0167,20.003332,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.52
2025-12-23 08:23:06,USDT->ARS->SOL->USDT,0.0086,20.001725,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.51
2025-12-23 08:23:08,USDT->ARS->SOL->USDT,0.0086,20.001725,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.51
2025-12-23 08:23:10,USDT->ARS->SOL->USDT,0.0086,20.001725,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.51
2025-12-23 08:23:12,USDT->ARS->SOL->USDT,0.0167,20.003332,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.52
2025-12-23 08:23:14,USDT->ARS->SOL->USDT,0.0167,20.003332,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.52
2025-12-23 08:23:16,USDT->ARS->SOL->USDT,0.0167,20.003332,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.52
2025-12-23 08:23:18,USDT->ARS->SOL->USDT,0.0167,20.003332,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.52
2025-12-23 08:23:20,USDT->ARS->SOL->USDT,0.0247,20.004938,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.53
2025-12-23 08:23:22,USDT->ARS->SOL->USDT,0.0247,20.004938,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.53
2025-12-23 08:23:24,USDT->ARS->SOL->USDT,0.0247,20.004938,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.53
2025-12-23 08:23:26,USDT->ARS->SOL->USDT,0.0247,20.004938,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.53
2025-12-23 08:23:28,USDT->ARS->SOL->USDT,0.0247,20.004938,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.53
2025-12-23 08:23:30,USDT->ARS->SOL->USDT,0.0247,20.004938,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.53
2025-12-23 08:23:32,USDT->ARS->SOL->USDT,0.0247,20.004938,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.53
2025-12-23 08:23:34,USDT->ARS->SOL->USDT,0.0327,20.006545,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.54
2025-12-23 08:23:36,USDT->ARS->SOL->USDT,0.0327,20.006545,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.54
2025-12-23 08:23:38,USDT->ARS->SOL->USDT,0.0327,20.006545,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.54
2025-12-23 08:23:40,USDT->ARS->SOL->USDT,0.0327,20.006545,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.54
2025-12-23 08:23:42,USDT->ARS->SOL->USDT,0.0327,20.006545,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.54
2025-12-23 08:23:44,USDT->ARS->SOL->USDT,0.0327,20.006545,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.54
2025-12-23 08:23:46,USDT->ARS->SOL->USDT,0.0327,20.006545,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.54
2025-12-23 08:23:48,USDT->ARS->SOL->USDT,0.0327,20.006545,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.54
2025-12-23 08:23:51,USDT->ARS->SOL->USDT,0.0327,20.006545,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.54
2025-12-23 08:23:53,USDT->ARS->SOL->USDT,0.0327,20.006545,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.54
2025-12-23 08:23:55,USDT->ARS->SOL->USDT,0.0327,20.006545,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.54
2025-12-23 08:23:57,USDT->ARS->SOL->USDT,0.0167,20.003332,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.52
2025-12-23 08:23:59,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:24:01,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:24:03,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:24:05,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:24:07,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:24:09,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:24:11,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:24:13,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:24:15,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:24:17,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:24:19,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:24:21,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:24:23,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:24:25,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:24:27,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:24:29,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:24:31,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:24:33,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:24:35,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:24:37,USDT->ARS->SOL->USDT,0.0167,20.003332,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.52
2025-12-23 08:24:39,USDT->ARS->SOL->USDT,0.0327,20.006545,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.54
2025-12-23 08:24:41,USDT->ARS->SOL->USDT,0.0327,20.006545,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.54
2025-12-23 08:24:43,USDT->ARS->SOL->USDT,0.0327,20.006545,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.54
2025-12-23 08:24:45,USDT->ARS->SOL->USDT,0.0327,20.006545,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.54
2025-12-23 08:25:11,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:25:13,USDT->ARS->SOL->USDT,0.0167,20.003332,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.52
2025-12-23 08:25:15,USDT->ARS->SOL->USDT,0.0167,20.003332,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.52
2025-12-23 08:25:18,USDT->ARS->SOL->USDT,0.0167,20.003332,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.52
2025-12-23 08:25:20,USDT->ARS->SOL->USDT,0.0167,20.003332,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.52
2025-12-23 08:25:22,USDT->ARS->SOL->USDT,0.0167,20.003332,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.52
2025-12-23 08:25:24,USDT->ARS->SOL->USDT,0.0167,20.003332,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.52
2025-12-23 08:25:26,USDT->ARS->SOL->USDT,0.0167,20.003332,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.52
2025-12-23 08:25:28,USDT->ARS->SOL->USDT,0.0167,20.003332,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.52
2025-12-23 08:25:30,USDT->ARS->SOL->USDT,0.0247,20.004938,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.53
2025-12-23 08:25:32,USDT->ARS->SOL->USDT,0.0247,20.004938,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.53
2025-12-23 08:25:34,USDT->ARS->SOL->USDT,0.0247,20.004938,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.53
2025-12-23 08:25:36,USDT->ARS->SOL->USDT,0.0247,20.004938,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.53
2025-12-23 08:25:38,USDT->ARS->SOL->USDT,0.0247,20.004938,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.53
2025-12-23 08:25:40,USDT->ARS->SOL->USDT,0.0247,20.004938,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.53
2025-12-23 08:25:42,USDT->ARS->SOL->USDT,0.0327,20.006545,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.54
2025-12-23 08:25:44,USDT->ARS->SOL->USDT,0.0327,20.006545,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.54
2025-12-23 08:25:46,USDT->ARS->SOL->USDT,0.0327,20.006545,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.54
2025-12-23 08:25:48,USDT->ARS->SOL->USDT,0.0649,20.012970,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.58
2025-12-23 08:25:50,USDT->ARS->SOL->USDT,0.0649,20.012970,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.58
2025-12-23 08:25:52,USDT->ARS->SOL->USDT,0.0649,20.012970,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.58
2025-12-23 08:25:54,USDT->ARS->SOL->USDT,0.0408,20.008151,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.55
2025-12-23 08:25:56,USDT->ARS->SOL->USDT,0.0408,20.008151,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.55
2025-12-23 08:25:58,USDT->ARS->SOL->USDT,0.0408,20.008151,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.55
2025-12-23 08:26:00,USDT->ARS->SOL->USDT,0.0408,20.008151,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.55
2025-12-23 08:26:02,USDT->ARS->SOL->USDT,0.0408,20.008151,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.55
2025-12-23 08:26:04,USDT->ARS->SOL->USDT,0.0408,20.008151,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.55
2025-12-23 08:26:06,USDT->ARS->SOL->USDT,0.0408,20.008151,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.55
2025-12-23 08:26:08,USDT->ARS->SOL->USDT,0.0408,20.008151,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.55
2025-12-23 08:26:10,USDT->ARS->SOL->USDT,0.0086,20.001725,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.51
2025-12-23 08:26:12,USDT->ARS->SOL->USDT,0.0086,20.001725,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.51
2025-12-23 08:26:14,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:26:16,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:26:18,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:26:20,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:26:22,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:26:24,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:26:26,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:26:28,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:26:30,USDT->ARS->SOL->USDT,0.0086,20.001725,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.51
2025-12-23 08:26:32,USDT->ARS->SOL->USDT,0.0086,20.001725,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.51
2025-12-23 08:26:34,USDT->ARS->SOL->USDT,0.0086,20.001725,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.51
2025-12-23 08:26:36,USDT->ARS->SOL->USDT,0.0086,20.001725,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.51
2025-12-23 08:26:38,USDT->ARS->SOL->USDT,0.0086,20.001725,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.51
2025-12-23 08:26:40,USDT->ARS->SOL->USDT,0.0086,20.001725,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.51
2025-12-23 08:26:42,USDT->ARS->SOL->USDT,0.0086,20.001725,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.51
2025-12-23 08:26:44,USDT->ARS->SOL->USDT,0.0086,20.001725,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.51
2025-12-23 08:26:46,USDT->ARS->SOL->USDT,0.0086,20.001725,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.51
2025-12-23 08:26:48,USDT->ARS->SOL->USDT,0.0167,20.003332,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.52
2025-12-23 08:26:50,USDT->ARS->SOL->USDT,0.0167,20.003332,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.52
2025-12-23 08:26:52,USDT->ARS->SOL->USDT,0.0167,20.003332,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.52
2025-12-23 08:26:54,USDT->ARS->SOL->USDT,0.0167,20.003332,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.52
2025-12-23 08:26:56,USDT->ARS->SOL->USDT,0.0167,20.003332,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.52
2025-12-23 08:26:58,USDT->ARS->SOL->USDT,0.0167,20.003332,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.52
2025-12-23 08:27:01,USDT->ARS->SOL->USDT,0.0167,20.003332,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.52
2025-12-23 08:27:03,USDT->ARS->SOL->USDT,0.0167,20.003332,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.52
2025-12-23 08:27:05,USDT->ARS->SOL->USDT,0.0167,20.003332,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.52
2025-12-23 08:27:07,USDT->ARS->SOL->USDT,0.0167,20.003332,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.52
2025-12-23 08:27:09,USDT->ARS->SOL->USDT,0.0167,20.003332,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.52
2025-12-23 08:27:11,USDT->ARS->SOL->USDT,0.0167,20.003332,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.52
2025-12-23 08:27:13,USDT->ARS->SOL->USDT,0.0167,20.003332,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.52
2025-12-23 08:27:15,USDT->ARS->SOL->USDT,0.0167,20.003332,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.52
2025-12-23 08:27:17,USDT->ARS->SOL->USDT,0.0167,20.003332,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.52
2025-12-23 08:27:19,USDT->ARS->SOL->USDT,0.0167,20.003332,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.52
2025-12-23 08:27:21,USDT->ARS->SOL->USDT,0.0167,20.003332,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.52
2025-12-23 08:27:23,USDT->ARS->SOL->USDT,0.0167,20.003332,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.52
2025-12-23 08:27:25,USDT->ARS->SOL->USDT,0.0167,20.003332,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.52
2025-12-23 08:27:27,USDT->ARS->SOL->USDT,0.0167,20.003332,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.52
2025-12-23 08:27:29,USDT->ARS->SOL->USDT,0.0408,20.008151,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.55
2025-12-23 08:27:31,USDT->ARS->SOL->USDT,0.0408,20.008151,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.55
2025-12-23 08:27:33,USDT->ARS->SOL->USDT,0.0408,20.008151,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.55
2025-12-23 08:27:35,USDT->ARS->SOL->USDT,0.0408,20.008151,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.55
2025-12-23 08:27:37,USDT->ARS->SOL->USDT,0.0408,20.008151,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.55
2025-12-23 08:27:39,USDT->ARS->SOL->USDT,0.0408,20.008151,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.55
2025-12-23 08:27:41,USDT->ARS->SOL->USDT,0.0408,20.008151,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.55
2025-12-23 08:27:43,USDT->ARS->SOL->USDT,0.0408,20.008151,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.55
2025-12-23 08:27:45,USDT->ARS->SOL->USDT,0.0408,20.008151,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.55
2025-12-23 08:27:47,USDT->ARS->SOL->USDT,0.0408,20.008151,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.55
2025-12-23 08:27:49,USDT->ARS->SOL->USDT,0.0408,20.008151,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.55
2025-12-23 08:27:51,USDT->ARS->SOL->USDT,0.0408,20.008151,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.55
2025-12-23 08:27:53,USDT->ARS->SOL->USDT,0.0408,20.008151,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.55
2025-12-23 08:27:55,USDT->ARS->SOL->USDT,0.0408,20.008151,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.55
2025-12-23 08:27:57,USDT->ARS->SOL->USDT,0.0408,20.008151,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.55
2025-12-23 08:27:59,USDT->ARS->SOL->USDT,0.0408,20.008151,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.55
2025-12-23 08:28:02,USDT->ARS->SOL->USDT,0.0568,20.011364,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.57
2025-12-23 08:28:04,USDT->ARS->SOL->USDT,0.0086,20.001725,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.51
2025-12-23 08:28:06,USDT->ARS->SOL->USDT,0.0086,20.001725,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.51
2025-12-23 08:28:08,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:28:10,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:28:12,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:28:14,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:28:16,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:28:18,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:28:20,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:28:22,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:28:24,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:28:26,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:28:28,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:28:30,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:28:32,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:28:34,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:28:36,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:28:38,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:28:40,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:28:42,USDT->ARS->SOL->USDT,0.0006,20.000119,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.5
2025-12-23 08:30:25,USDT->ARS->SOL->USDT,0.0167,20.003332,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.52
2025-12-23 08:30:27,USDT->ARS->SOL->USDT,0.0167,20.003332,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.52
2025-12-23 08:30:29,USDT->ARS->SOL->USDT,0.0247,20.004938,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.53
2025-12-23 08:30:31,USDT->ARS->SOL->USDT,0.0247,20.004938,SELL USDT @ 1545.5,BUY SOL @ 191981.0,SELL SOL @ 124.53
